full_code,title
ДАВоО-195-1-104,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-135,"Метрична книга. Опалинський римсько-католицький парафіяльний костьол, м-ко Опалин Гущанської вол. Володимир-Волинського пов."
ДАВоО-195-1-43,"Метрична книга. Опалинський римсько-католицький парафіяльний костьол, м-ко Опалин Гущанської вол. Володимир-Волинського пов."
ДАВоО-297-1-199,"Метрична книга. Островецький римсько-католицький парафіяльний костьол, с. Островки Гущанської вол. Володимир-Волинського пов."
ДАВоО-195-1-143,"Метрична книга. Островецький римсько-католицький парафіяльний костьол, с. Островки Гущанської вол. Володимир-Волинського пов."
ДАВоО-195-1-145,"Метрична книга. Островецький римсько-католицький парафіяльний костьол, с. Островки Гущанської вол. Володимир-Волинського пов."
ДАВоО-195-1-33,"Метрична книга. Островецький римсько-католицький парафіяльний костьол, с. Островки Гущанської вол. Володимир-Волинського пов."
ДАВоО-195-1-62,"Метрична книга. Островецький римсько-католицький парафіяльний костьол, с. Островки Гущанської вол. Володимир-Волинського пов."
ДАВоО-195-1-163,"Метрична книга. Островецький римсько-католицький парафіяльний костьол, с. Островки Гущанської вол. Володимир-Волинського пов."
ДАВоО-195-1-73,"Метрична книга. Островецький римсько-католицький парафіяльний костьол, с. Островки Гущанської вол. Володимир-Волинського пов."
ДАВоО-297-1-148,"Метрична книга. Перевалівський римсько-католицький парафіяльний костьол, с. Перевали Олеської вол. Володимир-Волинського пов."
ДАВоО-297-1-149,"Метрична книга. Перевалівський римсько-католицький парафіяльний костьол, с. Перевали Олеської вол. Володимир-Волинського пов."
ДАВоО-195-1-81,"Метрична книга. Перевалівський римсько-католицький парафіяльний костьол, с. Перевали Олеської вол. Володимир-Волинського пов."
ДАВоО-195-1-164,"Метрична книга. Перевалівський римсько-католицький парафіяльний костьол, с. Перевали Олеської вол. Володимир-Волинського пов."
ДАВоО-195-1-147,"Метрична книга. Перевалівський римсько-католицький парафіяльний костьол, с. Перевали Олеської вол. Володимир-Волинського пов."
ДАВоО-195-1-92,"Метрична книга. Перевалівський римсько-католицький парафіяльний костьол, с. Перевали Олеської вол. Володимир-Волинського пов."
ДАВоО-195-1-106,"Метрична книга. Перевалівський римсько-католицький парафіяльний костьол, с. Перевали Олеської вол. Володимир-Волинського пов."
ДАВоО-297-1-150,"Метрична книга. Порицький римсько-католицький парафіяльний костьол, м-ко Порицьк Порицької вол. Володимир-Волинського пов."
ДАВоО-297-1-151,"Метрична книга. Порицький римсько-католицький парафіяльний костьол, м-ко Порицьк Порицької вол. Володимир-Волинського пов."
ДАВоО-297-1-152,"Метрична книга. Порицький римсько-католицький парафіяльний костьол, м-ко Порицьк Порицької вол. Володимир-Волинського пов."
ДАВоО-297-1-160,"Метрична книга. Свійчівський римсько-католицький парафіяльний костьол, с. Свійчів Вербської вол. Володимир-Волинського пов."
ДАВоО-297-1-167,"Метрична книга. Свято-Троїцький римсько-католицький парафіяльний костьол, с. Селець Микуличівської вол. Володимир-Волинського пов."
ДАВоО-195-1-130,"Метрична книга. Свято-Троїцький римсько-католицький парафіяльний костьол, с. Селець Микуличівської вол. Володимир-Волинського пов."
ДАВоО-297-1-177,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-158,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-160,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-41,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-59,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-65,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-67,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-74А,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-82,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-87,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-91,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
