727	Богопільський повітовий суд		1	0
728	Балтське повітове поліцейське управління		2	0
729	Мировий посередник 2-ої ділянки Ананьївського повіту		1	0
730	Одеський пересувний аптечний магазин		1	0
731	Мечеть («татарська мечеть»), м. Одеса		1	0
732	Балтська [повітова] дворянська опіка		1	0
734	Балтський нижній земський суд		1	0
735	Одеська міська в'язниця		1	0
736	Військовий цензор Одеського військового округу		1	0
737	Товариш прокурора Одеського окружного суду 10-ої дільниці м. Одеси		1	0
738	Балтська міська нотаріальна контора		1	0
739	Нотаріус Мартиновський Костянтин Леонідович, м. Балта Подільської губернії		2	0
741	Нотаріус Мішобенцький Павло Федорович, м. Балта Подільської губернії		2	1
742	Нотаріус Маркович Микола Модестович, м. Балта Подільської губернії		2	0
743	Нотаріус Ясинський Едуард Августович, м. Балта Подільської губернії		1	0
744	Нотаріус Ляторовський Григорій Олексійович, м. Балта Подільської губернії		1	0
745	Помічник начальника Таврійського жандармського управління		1	7
746	Редакція журналу "Основа"		1	0
747	Балтсько-Ольгопільський з'їзд мирових посередників		1	0
748	Одеська міська станція швидкої медичної допомоги		1	0
749	Балтська реміснича управа		1	0
750	Одеське відділення Державного дворянського земельного банку		1	0
751	Маразлі Григорій Григорович [особовий фонд]		1	0
754	Сухомлинов Микола Федорович [особовий фонд]		1	0
755	Управління Балтського повітового військового начальника		1	0
756	Нотаріус Кудржицький Віктор Ігнатійович, м. Окни Балтського повіту Подільської губернії		1	0
757	Балтсько-Ольгопільське повітове з чиншових справ присутствіє		1	0
758	Балтська міська поліція 1-ої частини м Балти		1	0
759	Григорович Віктор Іванович [особовий фонд]		1	0
760	Балтсько-Ольгопільський міський магістрат		1	0
761	Пристав 3-го стану Балтського повіту		1	0
762	Балтське духовне правління		2	2
763	Одеський рафінадний завод Товариства Степанівських буряко-цукрових і рафінадних заводів		1	0
764	Одеське грецьке Родоконакіївське дівоче училище		1	0
765	Одеське грецьке доброчинне товариство		1	0
766	Балтський повітовий земський суд		1	0
767	Рада присяжних повірених Одеського округу		1	0
768	Судовий слідчий 4-ої дільниці Балтського повіту		1	0
769	Ананьївський повітовий суд		1	0
772	Адміністрація у справах товариства Одеського цукрово-рафінадного заводу		1	0
775	Особовий фонд І.В.Сосновського [особовий фонд]		1	0
776	Брунс Генріх [особовий фонд]		1	0
777	Ликов Костянтин Якович [особовий фонд]		1	0
778	Бутенки [сімейний фонд]		1	0
779	Балтське повітове рекрутське присутствіе		1	0
780	Управління Одеського відділу Південно-Західних залізниць		1	0
781	Пост жандармського легіону повіту Четатя-Албе, с Безим'янка-Маре		1	0
783	Мировий суддя 28-ої дільниці м. Одеси		1	0
784	Пост жандармського легіону повіту Четатя-Албе, с. Бабей		1	0
785	Пост жандармського легіону повіту Четатя-Албе, с. Ахмангіт		1	0
786	Пост жандармського легіону повіту Четатя-Албе, с. Вознесень		1	0
787	Пост жандармського легіону повіту Четатя-Албе, с. Глевань		1	0
788	Пост жандармського легіону повіту Четатя-Албе с. Делень		1	0
789	Пост жандармського легіону повіту Четатя-Албе, с. Дельжилер		1	0
790	Пост жандармського легіону повіту Четатя-Албе с. Карагач		1	0
791	Пост жандармського легіону повіту Четатя-Албе, с. Лейпциг		1	0
792	Пост жандармського легіону повіту Четатя-Албе с. Недеждя		1	0
793	Пост жандармського легіону повіту Четатя-Албе, с. Павлівка		1	0
794	Пост жандармського легіону повіту Четатя-Албе с. Пандаклія		1	0
795	Пост жандармського легіону повіту Четатя-Албе, с. Івенешть-Ной		1	0
796	Пост жандармського легіону повіту Четатя-Албе с. Посталь		1	0
797	Пост жандармського легіону повіту Четатя-Албе, с. Саталик-Ходжі		1	0
801	Пост жандармського легіону повіту Четатя-Албе с. Пропокле		1	0
802	Пост жандармського легіону повітуЧетатя-Албе, с. Тетерешть		1	0
803	Пост жандармського легіону повіту Четатя-Албе, с. Успенка		1	0
804	Пост жандармського легіону повіту Четатя-Албе с. Фараонь		1	0
805	Пост жандармського легіону повіту Четатя-Албе, с. Фріденсталь		1	0
806	Пост жандармського легіону повіту Четатя-Албе с. Хасан-Батир		1	0
807	Пост жандармського легіону повіту Четатя-Албе, с. Шагань		1	0
808	Пост жандармського легіону повіту Четатя-Албе, с. Ярославка		1	0
809	Пост жандармського легіонуповітуЧетатя-Албе, с. Акембет		1	0
810	Пост жандармського легіону повіту Четатя-Албе, с. Купорань		1	0
811	Пост жандармського легіону повіту Четатя-Албе, с. Ліхтенталь		1	0
812	Пост жандармського легіону повіту Четатя-Албе, с. Маразлій		1	0
813	Пост жандармського легіону повіту Четатя-Албе, с. Миколаєнь		1	0
814	Вилківська прикордонна поліція		1	0
815	Ізмаїльська міська бригада сигуранци		1	0
816	Прикордонна поліція, м. Рені		1	0
817	Прикордонна поліція м. Четатя-Албе		1	0
818	Пост жандармського легіону Ізмаїльського повіту, с. Чишлія		1	0
821	Секція Ізмаїльського повітового жандармського легіону, с. Івенешть-Ной		1	0
822	Пост жандармського легіон уповіту Четатя-Албе, с. Гура-Рошіє		1	0
825	Пост жандармського легіону повіту Четатя-Албе, с. Михайлень		1	0
832	Секція жандармського легіону повіту Четатя-Албе, с.Недеждя		1	0
837	Повітовий комітет партії Фронту національного відродження, м. Четатя-Албе		1	0
838	Примарія м. Ізмаїла		1	0
841	Префектура повіту Четатя-Албе, м. Четатя-Албе		1	0
842	Жандармський легіон, м. Четатя-Албе		1	0
843	Жандармський легіон, м. Ізмаїл		1	0
