Кременчуцький повітовий суд, м. Кременчук Катеринославського намісництва	49.0928529	33.4308188	Кременчук, Кременчуцький район, Полтавська область, 39600-39689, Україна
Кременчуцький повітовий суд, м.Кременчук Кременчуцького пов. Полтавської губ.	49.0928529	33.4308188	Кременчук, Кременчуцький район, Полтавська область, 39600-39689, Україна
Кременчуцький революційний трибунал Кременчуцького судового округу, м.Кременчук Кременчуцького пов. Полтавської губ.	49.0928529	33.4308188	Кременчук, Кременчуцький район, Полтавська область, 39600-39689, Україна
Кролевецький нижній земський суд, м. Кролевець Новгород-Сіверського намісництва	52.0624890	33.2003400	Кролевець-Слобідка, Новгород-Сіверська міська громада, Новгород-Сіверський район, Чернігівська область, 16033, Україна
Кролевецький повітовий суд, м. Кролевець Новгород-Сіверського намісництва	52.0624890	33.2003400	Кролевець-Слобідка, Новгород-Сіверська міська громада, Новгород-Сіверський район, Чернігівська область, 16033, Україна
Кущовий народний суд Полтавського міського р-ну (кущнарсуд), м. Полтава, з 1932 р. Харківської обл.	49.5897423	34.5507948	Полтава, Полтавська міська громада, Полтавський район, Полтавська область, 36000-36499, Україна
Ландауський волосний суд	47.1651950	31.4311870	Широколанівка, Степівська сільська громада, Миколаївський район, Миколаївська область, 57063, Україна
Летичівський гродський суд, м. Летичів Подільського воєводства	49.3828600	27.6230600	Летичів, Летичівська селищна громада, Хмельницький район, Хмельницька область, 31500, Україна
Липовецький земський суд	49.2296415	29.0642148	Липовець, Липовецька міська громада, Вінницький район, Вінницька область, 22500, Україна
Липовецький повітовий суд	49.2296415	29.0642148	Липовець, Липовецька міська громада, Вінницький район, Вінницька область, 22500, Україна
Ліквідаційна комісія при Головному управлінні військово-судових справ Міністерства внутрішніх справ Української Держави, м. Київ	50.4500336	30.5241361	Київ, Україна
Літинський межовий апеляційний суд	49.3289764	28.0740254	Літин, Літинська селищна громада, Вінницький район, Вінницька область, 22300, Україна
Літинський підкоморський суд	49.3289764	28.0740254	Літин, Літинська селищна громада, Вінницький район, Вінницька область, 22300, Україна
Літинський повітовий сирітський суд	49.3289764	28.0740254	Літин, Літинська селищна громада, Вінницький район, Вінницька область, 22300, Україна
Літинський повітовий суд	49.3289764	28.0740254	Літин, Літинська селищна громада, Вінницький район, Вінницька область, 22300, Україна
Лохвицька районна судово-земельна комісія, м.Лохвиця Лохвицького р-ну Роменського окр., до 1925р. Полтавської губ.	50.3595181	33.2741725	Лохвиця, Лохвицька міська громада, Миргородський район, Полтавська область, 37200, Україна
Лохвицький нижній земський суд, м. Лохвиця Чернігівського намісництва, з 1796р. Чернігівстької губ., з 1796р. Малоросійської губ., з 1802р. Лохвицького пов.Полтавської губ.	50.3595181	33.2741725	Лохвиця, Лохвицька міська громада, Миргородський район, Полтавська область, 37200, Україна
Лохвицький підкоморський суд, м. Лохвиця Полтавської губернії	50.3595181	33.2741725	Лохвиця, Лохвицька міська громада, Миргородський район, Полтавська область, 37200, Україна
Лохвицький повітовий земський суд, м. Лохвиця Лубенського полку, з 1781р. Чернігівського намісництва, з 1796р. Малоросійської губ., з 1802р. Полтавської губ.	50.3595181	33.2741725	Лохвиця, Лохвицька міська громада, Миргородський район, Полтавська область, 37200, Україна
Лохвицький повітовий суд, м. Лохвиця Чернігівського намісництва	50.3595181	33.2741725	Лохвиця, Лохвицька міська громада, Миргородський район, Полтавська область, 37200, Україна
Лохвицький повітовий суд, м. Лохвиця Чернігівського намісництва, з 1796р. Малоросійської губ., з 1802р. Полтавської губ.	50.3595181	33.2741725	Лохвиця, Лохвицька міська громада, Миргородський район, Полтавська область, 37200, Україна
Лохвицький районний суд, м. Лохвиця Лохвицького р-ну Лохвицького гебіту (період німецько-фашистської окупації Полтавської обл.)	50.3595181	33.2741725	Лохвиця, Лохвицька міська громада, Миргородський район, Полтавська область, 37200, Україна
Лубенський окружний суд, м. Лубни Лубенського окр.	50.0118206	33.0030821	Лубни, Лубенська міська громада, Лубенський район, Полтавська область, 37500-37509, Україна
Лубенський окружний суд, м. Лубни Лубенського пов.Полтавської губ.	50.0118206	33.0030821	Лубни, Лубенська міська громада, Лубенський район, Полтавська область, 37500-37509, Україна
