full_code,files,title,fond_title
ДАКрО-Р3686-4319,0,Опис 4319,"Колгосп ім.Калініна Лозуватської сільської ради, с.Лозуватка Онуфріївського райо"
ДАКрО-Р3687-4321,0,Опис 4321,"Мировий суддя 1-ої дільниці Єлисаветградського судового мирового округу, м.Єлиса"
ДАКрО-Р3688-4320,0,Опис 4320,"Радгосп ""Онуфріївка"", с.Онуфріївка Онуфріївського району Кіровоградської області"
ДАКрО-Р369-1094,0,Опис 1094,"Грузьківський волосний виконавчий комітет ради робітничих, селянських і червоноа"
ДАКрО-Р3690-4322,0,Опис 4322,Добровеличківський районний відділ охорони здоров'я Кіровоградського обласного в
ДАКрО-Р3691-4323,0,Опис 4323,Управління соціального захисту населення  Добровеличківської районної державної 
ДАКрО-Р3692-4324,0,Опис 4324,Добровеличківська ощадна каса № 2979 Кіровоградського обласного управління ощадн
ДАКрО-Р3693-4410,0,Опис 4410,Сектор статистики у Добровеличківському районі Головного управління статистики у
ДАКрО-Р3694-4411,0,Опис 4411,"Редакція районної газети ""Сільське життя"" Добровеличківського райкому Комуністич"
ДАКрО-Р3696-4413,0,Опис 4413,Добровеличківський районний народний суд Кіровоградського обласного управління ю
ДАКрО-Р3697-4414,0,Опис 4414,Добровеличківська центральна районна лікарня Кіровоградського обласного відділу 
ДАКрО-Р3700-4417,0,Опис 4417,Добровеличківський районний харчовий комбінат (райхарчокомбінат) обласного управ
ДАКрО-Р3701-4418,0,Опис 4418,Липнязька швейно-взуттєва промислова артіль Кіровоградського обласної спілки шкі
ДАКрО-Р3702-4419,0,Опис 4419,"Уповноважений Міністерства заготівель СРСР по Онуфріївському району, с.Онуфріївк"
ДАКрО-Р3708-4428,0,Опис 4428,"Тернівська сільська рада та її виконавчий комітет, с.Тернове Добровеличківського"
ДАКрО-Р3709-4429,0,Опис 4429,"Марківська сільська рада та її виконавчий комітет, с.Марківка Добровеличківськог"
ДАКрО-Р371-1096,0,Опис 1096,"Оситнязький волосний виконавчий комітет ради робітничих, селянських і червоноарм"
