fond_code,inv_code,page,complex,opys,title,info,year_start,year_end,pdf_urls
Р95,1И,opisi-2,2-399,1,Агрегат полотноутворюючий,"к. 2-399, од.зб. 1-459",1981,1984,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-399_1.pdf
Р95,1І,opisi-2,2-400,1,Фільтри для підприємств хімічної промисловості,"к. 2-400, од.зб. 1-107",1982,1983,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-400_1.pdf
Р95,1Ї,opisi-2,2-401,1,Пристрої приймально-охолоджуючі для отримання безперервних металевих стрічок,"к. 2-401, од.зб. 1-32",1979,1980,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-401_1.pdf
Р95,1Й,opisi-2,2-402,1,Гранулятор,"к. 2-402, од.зб. 1-103",1983,1983,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-402_1.pdf
Р95,1К,opisi-2,2-403,1,Машина формувально-прийомна МФПТ-1000-КГ18,"к. 2-403, од.зб. 1-103",1981,1986,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-403_1.pdf
Р95,1Л,opisi-2,2-404,1,Термокамера марки ТН-1,"к. 2-404, од.зб. 1-13",1983,1984,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-404_1.pdf
Р95,1М,opisi-2,2-405,1,Експериментальна лінія для отримання волокнистих матеріалів із пеків,"к. 2-405, од.зб. 1-22",1983,1983,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-405_1.pdf
Р95,1Н,opisi-2,2-406,1,Агрегат для попередньої обробки джгута волокна вуглецю,"к. 2-406, од.зб. 1-211",1976,1979,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-406_1.pdf
Р95,1О,opisi-2,2-407,1,Установка випарника-змішувача,"к. 2-407, од.зб. 1-49",1979,1980,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-407_1.pdf
Р95,1П,opisi-2,2-408,1,Установка для рубання крихти у стрічці,"к. 2-408, од.зб. 1-171",1983,1988,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-408_1.pdf
Р95,1Р,opisi-2,2-409,1,Агрегат для виробництва капронових монониток,"к. 2-409, од.зб. 1-325",1977,1978,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-409_1.pdf
Р95,1С,opisi-2,2-410,1,Апарат активаційний марки АВС-1,"к. 2-410, од.зб. 1-159",1985,1985,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-410_1.pdf
Р95,1Т,opisi-2,2-411,1,Лінія поточна типу ЛВУ-12,"к. 2-411, од.зб. 1-301",1979,1986,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-411_1.pdf
Р95,1У,opisi-2,2-412,1,Установка формування колагенових ниток,"к. 2-412, од.зб. 1-234",1984,1985,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-412_1.pdf
Р95,1Ф,opisi-2,2-413,1,Лінія безперервної екстракції та сушіння крихти полікапроаміду,"к. 2-413, од.зб. 1-295",1976,1981,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-413_1.pdf
Р95,1Х,opisi-2,2-414,1,"Установка розплавлення, введення та змішування полімерного концентрату барвника з основним полімером","к. 2-414, од.зб. 1-169",1976,1980,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_2-414_1.pdf
Р9,1А,opisi-3,3-1,1,Звіти по темах науково-дослідних робіт інституту «Діпрококс»,"к. 3-1, од.зб. 1-244",1937,1971,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-1_1.pdf
Р9,2,opisi-3,3-1,2,Звіти по темах науково-дослідних робіт інституту «Діпрококс»,"к. 3-1, од.зб. 245-256",1958,1963,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-1_2.pdf
Р9,3,opisi-3,3-1,3,Звіти по темах науково-дослідних робіт інституту «Діпрококс»,"к. 3-1, од.зб. 257-258",1962,1962,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-1_3.pdf
Р11,1,opisi-3,3-2,1,Звіти про науково- дослідні роботи інституту «Південдіпроцемент»,"к. 3-2, од.зб. 1-857",1947,1965,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-2_1.pdf
Р12,1Д,opisi-3,3-3,1,Звіти про науково- дослідні роботи інституту «Південдіпрогаз»,"к. 3-3, од.зб. 1-6",1966,1969,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-3_1.pdf
Р12,2,opisi-3,3-3,2,Звіти про науково- дослідні роботи інституту «Південдіпрогаз»,"к. 3-3, од.зб. 7-9",1958,1958,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-3_2.pdf
Р2,1,opisi-3,3-4,1,Звіти за темами НДР Харківського проектного та науково-дослідного інституту «ПромбудНДІпроект»,"к. 3-4, од.зб. 1-181",1954,1960,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-4_1.pdf
Р2,2,opisi-3,3-4,2,Звіти за темами НДР Харківського проектного та науково-дослідного інституту «ПромбудНДІпроект»,"к. 3-4, од.зб. 182-196",1963,1975,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-4_2.pdf
Р2,3,opisi-3,3-4,3,Звіти за темами НДР Харківського проектного та науково-дослідного інституту «ПромбудНДІпроект»,"к. 3-4, од.зб. 197-226",1967,1975,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-4_3.pdf
Р2,4,opisi-3,3-4,4,Звіти за темами НДР Харківського проектного та науково-дослідного інституту «ПромбудНДІпроект»,"к. 3-4, од.зб. 227-245",1969,1985,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-4_4.pdf
Р2,5,opisi-3,3-4,5,Звіти за темами НДР Харківського проектного та науково-дослідного інституту «ПромбудНДІпроект»,"к. 3-4, од.зб. 246-420",1939,1946,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-4_5.pdf
Р13,1,opisi-3,3-5,1,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 1-695",1954,1960,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-5_1.pdf
Р13,2,opisi-3,3-5,2,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 697-776",1963,1975,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-5_2.pdf
Р13,3,opisi-3,3-5,3,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 777-918",1954,1977,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-5_3.pdf
Р13,4,opisi-3,3-5,4,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 919-1142",1930,1960,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-5_4.pdf
Р13,5,opisi-3,3-5,5,Звіти про науково- дослідні роботи Інституту металів,"к. 3-5, од.зб. 1143-1162",1948,1982,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-5_5.pdf
Р14,1А,opisi-3,3-6,1,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 1-168",1945,1962,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-6_1.pdf
Р14,2,opisi-3,3-6,2,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 169-679",1956,1970,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-6_2.pdf
Р14,3,opisi-3,3-6,3,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 680-892",1950,1970,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-6_3.pdf
Р14,4,opisi-3,3-6,4,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 893-1251",1952,1973,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-6_4.pdf
Р14,5,opisi-3,3-6,5,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 1252-1501",1952,1975,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-6_5.pdf
Р14,6,opisi-3,3-6,6,Звіти про науково- дослідні роботи Донецького вугільного інституту «ДонВУГІ»,"к. 3-6, од.зб. 1502-1751",1950,1975,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-6_6.pdf
Р15,1,opisi-3,3-7,1,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 1-1781а",1928,1965,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-7_1.pdf
Р15,2,opisi-3,3-7,2,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 1782-2086",1961,1965,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-7_2.pdf
Р15,3,opisi-3,3-7,3,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2087-2189",1966,1976,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-7_3.pdf
Р15,4,opisi-3,3-7,4,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2190-2279",1977,1985,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-7_4.pdf
Р15,5,opisi-3,3-7,5,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2280-2453",1986,1991,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-7_5.pdf
Р15,6,opisi-3,3-7,6,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2454-2465",1961,1964,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-7_6.pdf
Р15,7,opisi-3,3-7,7,Звіти про науково- дослідні роботи науково-дослідного інституту вогнетривів імені А. С. Бережного,"к. 3-7, од.зб. 2466-2512",1968,2008,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-7_7.pdf
Р16,1,opisi-3,3-8,1,Звіти про науково- дослідні роботи НДІ харчової промисловості,"к. 3-8, од.зб. 1-248",1933,1972,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-8_1.pdf
Р17,1,opisi-3,3-9,1,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 1-661а",1927,1973,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-9_1.pdf
Р17,2,opisi-3,3-9,2,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 662-897",1933,1967,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-9_2.pdf
Р17,3,opisi-3,3-9,3,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 898-1290а",1930,1985,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-9_3.pdf
Р17,4,opisi-3,3-9,4,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 1291-2024;2025-2818",1926,1965,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-9_4_1291-2024.pdf;https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-9_4_2025-2818.pdf
Р17,5,opisi-3,3-9,5,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 2280-2453",1986,1991,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-9_5.pdf
Р17,6,opisi-3,3-9,6,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 3024-3073",1936,1962,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-9_6.pdf
Р17,7,opisi-3,3-9,7,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 1-51",1947,1967,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-9_7.pdf
Р17,8,opisi-3,3-9,8,"Звіти про науково- дослідні роботи вуглехімічного інституту ""УХІН""","к. 3-9, од.зб. 3125-3153",1940,1964,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-9_8.pdf
Р18,1,opisi-3,3-10,1,Звіти про науково- дослідні роботи НВО «Монокристалреактив»,"к. 3-10, од.зб. 1-203",1956,1963,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-10_1.pdf
Р18,2,opisi-3,3-10,2,Звіти про науково- дослідні роботи НВО «Монокристалреактив»,"к. 3-10, од.зб. 204-298",1964,1975,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-10_2.pdf
Р18,3,opisi-3,3-10,3,Звіти про науково- дослідні роботи НВО «Монокристалреактив»,"к. 3-10, од.зб. 299-315",1978,1985,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-10_3.pdf
Р18,4,opisi-3,3-10,4,Звіти про науково- дослідні роботи НВО «Монокристалреактив»,"к. 3-10, од.зб. 316-326",1985,1990,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-10_4.pdf
Р57,1,opisi-3,3-11,1,Звіти про науково- дослідні роботи Державного науково-дослідного інституту основної хімії «НІОХІМ»,"к. 3-11, од.зб. 1-158",1938,1967,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-11_1.pdf
Р57,2,opisi-3,3-11,2,Звіти про науково- дослідні роботи Державного науково-дослідного інституту основної хімії «НІОХІМ»,"к. 3-11, од.зб. 159-258",1966,1976,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-11_2.pdf
Р58,1,opisi-3,3-12,1,Звіти про науково- дослідні роботи Українського науково-дослідного інституту природних газів «УкрНДІгаз»,"к. 3-12, од.зб. 1-44",1959,1975,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-12_1.pdf
