full_code,tags
ДАХмО-18-1-1124,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1116,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1117,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1118,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1119,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1120,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1121,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1125,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1126,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1127,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1187,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1188,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1189,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1190,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1365,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1366,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1367,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1368,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1369,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1370,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1371,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1372,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1373,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1374,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1375,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1376,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1377,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1378,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1379,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1380,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1574,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1575,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1576,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1577,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1578,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1579,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1580,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1584,метрична книга|народження|шлюб|смерть
