full_code,title
ДАКрО-177-1-47,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-49,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-48,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-34,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-6,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-35,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-36,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-37,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-38,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-40,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-41,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-42,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-43,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-3,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-4,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-5,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-177-1-33,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Веселий Кут Олександрійського пов. Цибулівської вол."
ДАКрО-830-1-1,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Нерубайка Уманського пов. Оксанинської вол."
ДАКрО-830-1-2,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Нерубайка Уманського пов. Оксанинської вол."
ДАКрО-831-1-2,"Метрична книга. Церква Іоанна Богослова, с. Левківка Уманського пов. Підвисоцької вол."
ДАКрО-831-1-1,"Метрична книга. Церква Іоанна Богослова, с. Левківка Уманського пов. Підвисоцької вол."
ДАКрО-832-1-1,"Метрична книга. Церква Різдва Пресвятої Богородиці, с. Підвисоке Уманського пов. Підвисоцької вол."
ДАКрО-833-1-1,"Метрична книга. Церква Святого Миколая, с. Торговиця Уманського пов. Підвисоцької вол."
ДАКрО-528-1-1,"Метрична книга. Свято-Петропавлівська церква, с. Оситняжка Чигиринського пов. Оситнязької вол."
ДАКрО-528-1-2,"Метрична книга. Свято-Петропавлівська церква, с. Оситняжка Чигиринського пов. Оситнязької вол."
ДАКрО-528-1-4,"Метрична книга. Свято-Петропавлівська церква, с. Оситняжка Чигиринського пов. Оситнязької вол."
ДАКрО-528-1-6,"Метрична книга. Свято-Петропавлівська церква, с. Оситняжка Чигиринського пов. Оситнязької вол."
ДАКрО-528-1-3,"Метрична книга. Свято-Петропавлівська церква, с. Оситняжка Чигиринського пов. Оситнязької вол."
ДАКрО-528-1-5,"Метрична книга. Свято-Петропавлівська церква, с. Оситняжка Чигиринського пов. Оситнязької вол."
ДАКрО-566-1-1,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Цвітне Чигиринського пов. Цвітненської вол."
ДАКрО-566-1-2,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Цвітне Чигиринського пов. Цвітненської вол."
ДАКрО-566-1-6,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Цвітне Чигиринського пов. Цвітненської вол."
ДАКрО-566-1-7,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Цвітне Чигиринського пов. Цвітненської вол."
ДАКрО-566-1-8,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Цвітне Чигиринського пов. Цвітненської вол."
ДАКрО-566-1-9,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Цвітне Чигиринського пов. Цвітненської вол."
ДАКрО-566-1-4,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Цвітне Чигиринського пов. Цвітненської вол."
ДАКрО-566-1-5,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Цвітне Чигиринського пов. Цвітненської вол."
ДАКрО-566-1-3,"Метрична книга. Церква Покрови Пресвятої Богородиці, с. Цвітне Чигиринського пов. Цвітненської вол."
ДАКрО-570-1-1,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-3,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-2,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-4,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-5,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-6,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-7,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-8,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-9,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-10,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
ДАКрО-570-1-11,"Метрична книга. Свято-Вознесенська церква, с. Турія Чигиринського пов. Лебединської вол."
