Р2596	1		0
Р2601	1		0
Р2602	1		0
Р2603	1		0
Р2605	1		0
Р2608	1		0
Р2609	1		0
Р2610	1		0
Р2613	1		0
Р2622	1		0
Р2623	1		0
Р2643	1		0
Р2644	1		0
Р2644	1ДОД		0
Р2645	1ДОД		0
Р2645	1		0
Р2646	1		0
Р2647	1		0
Р2648	1		0
Р2649	1		0
Р2650	1		0
Р2651	1		0
Р2652	23		0
Р2652	30		0
Р2652	24		0
Р2652	1		0
Р2652	15		0
Р2652	18		0
Р2652	20		0
Р2652	26		0
Р2652	27		0
Р2652	28		0
Р2652	29		0
Р2652	31		0
Р2652	32		0
Р2656	1		0
Р2656	5		0
Р2656	9		0
Р2656	12		0
Р2656	2		0
Р2656	4		0
Р2656	6		0
Р2656	7		0
Р2656	10		0
Р2656	11		0
Р2656	13		0
Р2656	14		0
Р2657	1		0
Р2658	1		0
Р2672	1		0
Р2686	1		0
Р2687	1		0
Р2688	1		0
Р2689	1		0
Р2689	2		0
Р2690	1		0
Р2691	1		0
Р2692	1		0
Р2693	1		0
Р2694	1		0
Р2694	2		0
Р2695	1		0
Р2695	2		0
Р2696	2		0
Р2696	1		0
Р2697	1		0
Р2697	2		0
Р2698	1		0
Р2698	2		0
Р2699	2		0
Р2699	1		0
Р2700	1		0
Р2700	2		0
Р2701	1		0
Р2702	1		0
Р2703	1		0
Р2703	2		0
Р2704	1		0
Р2705	1		0
Р2707	1		0
Р2708	2		0
Р2708	1		0
Р2709	2		0
Р2709	1		0
Р2710	1ДОД		0
Р2710	1		0
Р2712	1		0
Р2712	2		0
Р2713	1		0
Р2714	1		0
Р2715	1		0
Р2715	2		0
Р2716	1		0
Р2717	1		0
Р2717	2		0
Р2718	1		0
Р2719	2		0
Р2719	1		0
Р2720	1ДОД		0
Р2720	2		0
Р2720	1		0
Р2721	2		0
Р2721	1		0
Р2722	2		0
Р2722	1		0
Р2724	1		0
Р2725	1		0
Р2726	2		0
Р2726	1		0
Р2727	2		0
Р2727	1		0
Р2729	1		0
Р2730	1		0
Р2731	1		0
Р2732	1		0
Р2762	1		0
Р2734	1		0
Р2734	2		0
Р2735	1		0
Р2736	1		0
Р2736	2		0
Р2737	1		0
Р2738	1		0
Р2739	1		0
Р2740	1		0
Р2740	2		0
Р2741	2		0
Р2741	1		0
Р2742	2		0
Р2742	1		0
Р2744	1		0
Р2744	2		0
Р2746	2ДОД		0
Р2746	1ДОД		0
Р2746	2		0
Р2746	3		0
Р2746	1		0
Р2747	1		0
Р2747	1ДОД		0
Р2747	2		0
Р2747	3		0
Р2748	2		0
Р2748	1		0
Р2749	1		0
Р2749	2		0
Р2750	1		0
Р2751	1		0
Р2751	1Л		0
Р2752	1		0
Р2753	1		0
Р2754	1		0
Р2755	1		0
Р2756	1		0
Р2757	1		0
Р2758	1		0
Р2759	1		0
Р2760	1		0
Р2764	1		0
Р2765	1		0
Р2766	1		0
Р2767	1		0
Р2768	1		0
Р2769	1		0
Р2770	1		0
Р2771	1		0
Р2772	1		0
Р2773	1		0
Р2774	1		0
Р2775	1		0
Р2776	1		0
Р2777	1		0
Р2778	1		0
Р2779	1		0
Р2780	1		0
Р2781	1		0
Р2782	1		0
Р2783	1		0
Р2784	1		0
Р2786	1		0
Р2787	1		0
Р2788	1		0
Р2789	1		0
Р2789	1ДОД		0
Р2789	2Л		0
Р2789	1Л		0
Р2789	2		0
Р2789	3		0
Р2789	4		0
Р2790	1		0
Р2790	2		0
Р2791	1		0
Р2793	1		0
Р2794	1		0
Р2795	1		0
Р2796	1		0
Р2797	1		0
Р2798	1		0
Р2800	1		0
Р2801	1		0
Р2802	1		0
Р2803	1		0
Р2803	1ДОД		0
Р2803	2		0
Р2804	1		0
Р2804	1ДОД		0
Р2805	1ДОД		0
Р2805	1		0
Р2806	1		0
Р2807	1ДОД		0
Р2807	1		0
Р2808	1		0
Р2809	1		0
Р2810	1		0
Р2814	1		0
Р2815	1		0
Р2816	1		0
Р2817	1		0
Р2818	1		0
Р2819	1		0
Р2820	1		0
Р2823	1		0
Р2823	2		0
Р2823	3		0
Р2824	1		0
Р2826	1		0
Р2827	1		0
Р2828	1		0
Р2829	1		0
Р2830	1		0
Р2831	1		0
Р2832	1		0
Р2832	3		0
Р2832	2		0
Р2835	1		0
Р2836	1		0
Р2837	1		0
Р2838	1		0
Р2839	1		0
Р2841	1Л		0
Р2841	1		0
Р2843	1		0
Р2844	1		0
Р2846	1		0
Р2847	1		0
Р2848	1		0
Р2849	1		0
Р2850	1		0
Р2851	1		0
Р2852	1		0
Р2855	1		0
Р2857	2		0
Р2857	1		0
Р2857	3		0
Р2858	1		0
Р2859	1	Опис 1	8
Р2862	1		0
Р2863	1		0
Р2864	1		0
Р2866	1		0
Р2866	1ДОД		0
Р2868	1		0
Р2869	1		0
Р2873	1		0
Р2873	2		0
Р2873	1ДОД		0
Р2874	1	Опис 1	46
Р2876	1		0
Р2877	1		0
Р2878	1	Опис 1	1
Р2879	1		0
Р2880	1		0
Р2881	1		0
Р2882	1		0
Р2883	1		0
Р2884	1		0
Р2885	1		0
Р2886	1		0
Р2886	2		0
Р2887	1		0
Р2889	1		0
Р2890	1		0
Р2890	1Л		0
Р2891	1		0
Р2892	1		0
Р2894	1		0
Р2896	1		0
Р2897	1		0
Р3022	1		0
Р2898	1		0
Р2900	1		0
Р2901	1		0
Р2902	1		0
Р2903	1		0
Р2904	1		0
Р2905	1		0
Р2906	1		0
Р2907	1		0
Р2908	1		0
Р2909	1		0
Р2910	1		0
Р2912	1		0
Р2913	1		0
Р2913	2		0
Р2914	1		0
Р2915	1		0
Р2916	1		0
Р2918	1		0
Р2919	1		0
Р2920	1		0
Р2921	1		0
Р2923	1		0
Р2924	1		0
Р2925	1		0
Р2926	1		0
Р2927	1		0
Р2928	1		0
Р2929	1		0
Р2932	1		0
Р2934	1		0
Р2936	1		0
Р2937	1		0
Р2938	1		0
Р2939	1		0
Р2940	1		0
Р2941	1		0
Р2941	2		0
Р2942	1		0
Р2944	1		0
Р2946	1		0
Р2947	1		0
Р2949	1		0
Р2950	1		0
Р2951	3		0
Р2951	2ДОД		0
Р2951	4		0
Р2951	4ДОД		0
Р2951	5		0
Р2951	8		0
Р2951	1		0
Р2951	1ДОД		0
Р2951	2		0
Р2951	3ДОД		0
Р2951	6		0
Р2952	1		0
Р2953	1		0
Р2954	1		0
Р2955	1		0
Р2956	1		0
Р2957	1		0
Р2958	1		0
Р2959	1		0
Р2960	1		0
Р2961	1		0
Р2962	1		0
Р2963	1		0
Р3186	1		0
Р2964	1		0
Р2965	1		0
Р2966	1		0
Р2967	1		0
Р2968	1		0
Р2969	1		0
Р2970	1		0
Р2971	1		0
Р2972	1		0
Р2973	1		0
Р2974	1		0
Р2975	1		0
Р2976	1		0
Р2977	1		0
Р2978	1		0
Р2979	1		0
Р2980	1		0
Р2981	1		0
Р2983	1		0
Р2984	1		0
Р2985	1		0
Р2986	1		0
Р2987	1		0
Р2988	1		0
Р2989	1		0
Р2990	1		0
Р2991	1		0
Р2992	1		0
Р2992	2		0
Р2993	1		0
Р2994	1		0
Р2995	1		0
Р2996	1		0
Р2997	1		0
Р2998	1		0
Р3000	1		0
Р3001	1		0
Р3002	1		0
Р3003	1		0
Р3005	1		0
Р3006	1		0
Р3007	1		0
Р3008	1		0
Р3009	1		0
Р3010	1		0
Р3011	1Л		0
Р3011	1		0
Р3012	1		0
Р3013	1		0
Р3013	2		0
Р3014	1		0
Р3015	1		0
Р3016	1		0
Р3017	1		0
Р3018	1		0
Р3019	1		0
Р3020	1		0
Р3021	1		0
Р3187	1		0
Р3023	1		0
Р3024	1		0
Р3025	1		0
Р3026	1		0
Р3027	1		0
Р3028	1		0
Р3029	1		0
Р3030	1		0
Р3031	1		0
Р3032	1		0
Р3033	1		0
Р3034	1		0
Р3035	1		0
Р3036	1		0
Р3037	1		0
Р3038	1		0
Р3040	1		0
Р3041	1		0
Р3042	1		0
Р3043	1		0
Р3044	1		0
Р3045	1		0
Р3046	1		0
Р3047	1		0
Р3048	1		0
Р3049	1		0
Р3050	1		0
Р3051	2		0
Р3051	1		0
Р3052	1		0
Р3053	1		0
Р3054	1		0
Р3055	1		0
Р3057	1		0
Р3058	1		0
Р3059	1		0
Р3060	1		0
Р3061	1		0
Р3062	1		0
Р3063	1		0
Р3064	1		0
Р3064	2		0
Р3065	1		0
Р3066	1		0
Р3067	1		0
Р3068	1		0
Р3069	1		0
Р3070	1		0
Р3071	1		0
Р3072	1Л		0
Р3072	1		0
Р3073	1		0
Р3075	1		0
Р3188	1		0
Р3076	1		0
Р3076	2		0
Р3077	1		0
Р3078	1		0
Р3079	1		0
Р3080	1		0
Р3080	2		0
Р3082	1		0
Р3083	1		0
Р3084	1		0
Р3085	1		0
Р3086	1		0
Р3087	1		0
Р3087	2		0
Р3088	1		0
Р3092	1		0
Р3093	1		0
Р3095	1		0
Р3096	1		0
Р3097	1		0
Р3098	1		0
Р3099	1		0
Р3100	1		0
Р3101	5		0
Р3101	3ДОД		0
Р3101	1		0
Р3101	1ДОД		0
Р3101	2		0
Р3101	2ДОД		0
Р3101	3		0
Р3101	4		0
Р3102	1		0
Р3103	1		0
Р3105	1		0
Р3106	1		0
Р3107	1		0
Р3109	1		0
Р3110	1		0
Р3112	1		0
