525	Радомисльська дворянська опіка м. Радомисль, Київської губернії	1902-1917	1	0
526	Судовий слідчий 3-ї дільниці Радомисльського повіту.	1893-1893	1	0
527	Радомисльське повітове казначейство. м. Радомисль Київської губернії.	1795-1919	3	20
528	Радомисльський земський суд. м. Радомисль Київської губернії.	1793-1855	4	0
529	Радомисльське повітове поліцейське управління. м. Радомисль Київської губернії.	1859-1914	2	1
530	Радомисльський підкоморський суд. м. Радомисль Київської губернії.	1798-1832	2	1
531	Житомирське поштово-телеграфне відділення IV відділу перевезення пошти залізницею. м. Житомир Волинської губернії.	1906-1919	2	0
532	Народицьке поштово-телеграфне відділення Київської поштово-телеграфної округи. м-ко Народичі Овруцького повіту.	1907-1917	2	1
534	Кмитівське поштово-телеграфне відділення Київського поштовотелеграфного округу. с. Кмитів Житомирського повіту.	1915-1918	2	0
535	Пулинське поштово-телеграфне відділення Київського поштовотелеграфного округу. м-ко Пулини Житомирського повіту.	1895-1917	2	1
537	Ушомирська поштово-телеграфна контора. м-ко Ушомир Житомирського повіту.	1895-1919	2	0
538	Янушпільське поштово-телеграфне відділення. м-ко Янушпіль Житомирського повіту.	1904-1918	2	0
539	Мартиновицьке волосне правління. с. Мартиновичі Радомисльського повіту.	1911-1911	1	1
540	Новоград-Волинський сирітський суд. м. Новоград-Волинський Волинської губернії.	1866-1875	1	0
541	Волинська губернська тюремна інспекція. м. Житомир Волинської губернії.	1912-1914	2	1
542	Новоград-Волинська дворянська опіка. м. Новоград-Волинський Волинської губернії.	1862-1903	1	20
543	Ворсівське волосне правління. с. Ворсівка Радомисльського повіту.	1861-1873	1	0
