target_full_code,inv,fs_sprava,spr_norm,action,oc_id,url
ЦДІАК-128-1-1770,1,1770,1770,create+link,6e162618-c554-4751-afa7-bac2ef680b0f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930401
ЦДІАК-128-1-1771,1,1771,1771,create+link,3d70e7d3-20bd-451e-adfc-71033be5e8ff,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930402
ЦДІАК-128-1-1772,1,1772,1772,create+link,06a2984e-5220-46f6-a440-f44efa19055a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930403
ЦДІАК-128-1-1773,1,1773,1773,create+link,1d99b2f9-c038-49ea-ad1f-a456bf59dfb3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930407
ЦДІАК-128-1-1774,1,1774,1774,create+link,c7049303-942f-4de5-ba9c-af0780276371,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930404
ЦДІАК-128-1-1775,1,1775,1775,create+link,92318796-9097-4c0b-aea3-c9f66501a2f6,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930439
ЦДІАК-128-1-1776,1,1776,1776,create+link,6445ae86-e691-43a2-b003-90ffad74119f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930440
ЦДІАК-128-1-1777,1,1777,1777,create+link,7adb8262-1eb0-4931-ae3a-60bb933d87d0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930446
ЦДІАК-128-1-1778,1,1778,1778,create+link,65ff24a8-d244-459d-b40c-3d89781b0045,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930444
ЦДІАК-128-1-1779,1,1779,1779,create+link,c4673d7a-fb5d-45cb-bdcb-b080d377a1b5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930447
ЦДІАК-128-1-1781,1,1781ч.2,1781,create+link,33457dd5-f434-4adf-ac97-3e4f75cbddf6,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930356
ЦДІАК-128-1-1789,1,1789,1789,create+link,f5ed714c-fc05-4626-ac58-41b8b0aaa3ad,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930405
ЦДІАК-128-1-1790,1,1790,1790,create+link,2aac37d7-aa35-42e1-a3ed-b40587009486,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930409
ЦДІАК-128-1-1791,1,1791,1791,create+link,353ea894-5ab9-4a0e-9fe0-b896ea1a8fa9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930408
ЦДІАК-128-1-1792,1,1792,1792,create+link,8007a03a-026d-4741-863f-b633ba8f521b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930410
ЦДІАК-128-1-1793,1,1793,1793,create+link,ed5ee43a-7809-4f73-a76f-81af255b6eaa,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930411
ЦДІАК-128-1-1794,1,1794,1794,create+link,a18967de-3513-4149-9537-c6284ab98a20,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930413
ЦДІАК-128-1-1795,1,1795,1795,create+link,245bf21d-cbcc-4433-b90e-89978f6571e8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930412
ЦДІАК-128-1-1796,1,1796,1796,create+link,833c5ed9-42e4-4395-8dda-03c701fe2852,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930415
ЦДІАК-128-1-1797,1,1797,1797,create+link,67897be3-fbb8-47f5-9614-9ebe04b88c3b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930416
ЦДІАК-128-1-1798,1,1798,1798,create+link,12694ddf-20ff-4b15-9268-6b3b4f86e1ef,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930421
ЦДІАК-128-1-1799,1,1799,1799,create+link,f801fa2b-5896-44bb-ac24-b02c68cc76fd,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930418
ЦДІАК-128-1-1800,1,1800,1800,create+link,dc8f5db5-c815-412c-868e-506e13cb8ba2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930419
ЦДІАК-128-1-1801,1,1801,1801,create+link,55bbb3d8-77c9-4839-a786-88e1b562dbb5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930420
ЦДІАК-128-1-1802,1,1802,1802,create+link,e800b1ca-d405-495f-a93f-ed601599ba4e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930422
ЦДІАК-128-1-1803,1,1803,1803,create+link,da01d7ea-1ac1-48c2-9211-2e57e0a06edb,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930424
ЦДІАК-128-1-1804,1,1804,1804,create+link,f5c8aec1-d35b-45c9-9add-dbf480961975,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930427
ЦДІАК-128-1-1805,1,1805,1805,create+link,0c633a79-dfed-49dc-a4e3-8341264d040f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930428
ЦДІАК-128-1-1806,1,1806,1806,create+link,f5d88e1b-45ca-445b-b4a0-a27f31ad728e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930431
ЦДІАК-128-1-1807,1,1807,1807,create+link,0fa6948b-d5b1-4bee-96a5-de92815fb1b2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930432
ЦДІАК-128-1-1808,1,1808,1808,create+link,182bed10-47a7-44fc-8067-a0caf989881d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930433
ЦДІАК-128-1-1809,1,1809,1809,create+link,94ff3fe4-46ea-48b5-9dbd-752dd00c8990,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930434
ЦДІАК-128-1-1810,1,1810,1810,create+link,571d8271-85f6-448a-a9ad-30588cb59ea2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930435
ЦДІАК-128-1-1816,1,1816,1816,create+link,af5320eb-0007-42b9-b228-c82d22b2ca53,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930347
ЦДІАК-128-1-1819,1,1819,1819,create+link,30c5fbcc-dfe1-4380-a9ee-5da8be9f43b5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930353
ЦДІАК-128-1-1842,1,1842ч.2,1842,create+link,4c68a118-c4d5-4224-9099-6f7e2465b328,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930351
ЦДІАК-128-1-1842,1,1842ч.3,1842,create+link,acee73f5-69f4-467a-8510-02089c286152,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930350
ЦДІАК-128-1-1843,1,1843,1843,create+link,5d92dd23-d1f0-4b61-a078-a39ebef3f543,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930359
ЦДІАК-128-1-1844,1,1844,1844,create+link,1b2096b4-8b37-4151-8298-bef23abcb4de,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930360
ЦДІАК-128-1-1845,1,1845,1845,create+link,bc8d3d54-6246-4a24-a887-db4a14b01215,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930362
ЦДІАК-128-1-1846,1,1846,1846,create+link,79db84f8-1a8d-495c-bcdd-8c59f42b5def,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930363
ЦДІАК-128-1-1847,1,1847,1847,create+link,6770aef3-5ba3-4bec-beb6-81ee862f9e7b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930358
ЦДІАК-128-1-1848,1,1848,1848,create+link,e9c2119f-3312-49c0-8674-05d7dc78bb2b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930364
ЦДІАК-128-1-1849,1,1849,1849,create+link,259f0477-731f-411a-ad4c-71e5e66329a8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127930367
