full_code,tags
ДАЧкО-152-2-30,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-31,метрична книга|народження|шлюб
ДАЧкО-152-2-32,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-33,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-34,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-35,метрична книга|народження|шлюб|смерть
ДАЧкО-152-2-37,метрична книга|народження
ДАЧкО-152-2-36,метрична книга|народження|смерть
ДАЧкО-931-1-170,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-199,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-259,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-399,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-461,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-509,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-517А,метрична книга|народження
ДАЧкО-931-1-542,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-700,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-817,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-10,метрична книга|народження|шлюб
ДАЧкО-931-1-77,метрична книга|народження
ДАЧкО-931-1-101,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-258,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-260,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-116,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-117,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-119,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-121,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-91,метрична книга|шлюб|смерть
ДАЧкО-931-2-118,метрична книга|смерть
ДАЧкО-931-2-122,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-123,метрична книга|народження|шлюб|смерть
