copy_id,parsed,full_code,file_id
e8613e4e-b9df-44e6-a788-3bc053635e1d,ДАКрО-(Р-1305-1т2-46+++Р-1305-1т2-46+++Р-1305-1т2-46),ДАКрО-Р1305-1Т2-46,548b5fcb-825e-47f5-9ee8-b33795983082
27690385-80f9-49ee-ab12-d31080e43bed,ДАКрО-(Р-1305-1т2-47+++Р-1305-1т2-47+++Р-1305-1т2-47),ДАКрО-Р1305-1Т2-47,bed410de-4483-48dd-8117-ecdb0d8a7160
638df99e-0b92-4a5c-b38f-a7fb1519cfc4,ДАКрО-(Р-1305-1т2-48+++Р-1305-1т2-48+++Р-1305-1т2-48),ДАКрО-Р1305-1Т2-48,b4604d82-2713-4419-919d-a7e287fe208d
b8b0217a-b8c4-4418-8398-d15c03eaf7e9,ДАКрО-(Р-1305-1т2-49+++Р-1305-1т2-49+++Р-1305-1т2-49),ДАКрО-Р1305-1Т2-49,0889b913-ac87-40c4-94a3-795d14d08ccc
255da7d7-30db-4ee0-adfd-b853e0148f7d,ДАКрО-(Р-1305-1т2-5+++Р-1305-1т2-5+++Р-1305-1т2-5),ДАКрО-Р1305-1Т2-5,1d92275e-8a8b-4f36-a77b-58325f231630
978b85bd-4748-4aed-9412-4174b0830afa,ДАКрО-(Р-1305-1т2-50+++Р-1305-1т2-50+++Р-1305-1т2-50),ДАКрО-Р1305-1Т2-50,1ceee62e-d339-4705-8159-e7ea752dbb6f
f4f6e44e-79f5-449f-aef8-e1fc10635431,ДАКрО-(Р-1305-1т2-51+++Р-1305-1т2-51+++Р-1305-1т2-51),ДАКрО-Р1305-1Т2-51,0eb3df60-ebb6-40e2-b323-3ba91af8bfd1
4c51c0c5-d4d2-4ec6-a66e-9395a3234cd6,ДАКрО-(Р-1305-1т2-52+++Р-1305-1т2-52+++Р-1305-1т2-52),ДАКрО-Р1305-1Т2-52,de6a1cc7-dc91-4caf-9e5f-dcda5d6aad08
12f00553-0d25-427b-bc40-050895a13079,ДАКрО-(Р-1305-1т2-53+++Р-1305-1т2-53+++Р-1305-1т2-53),ДАКрО-Р1305-1Т2-53,e77de30a-ac61-4691-bd99-524d22851a94
b91295ce-2bd7-4dee-8fa8-617f5c485e07,ДАКрО-(Р-1305-1т2-54+++Р-1305-1т2-54+++Р-1305-1т2-54),ДАКрО-Р1305-1Т2-54,26c5a098-9533-4122-8565-888073006bc8
78610c9a-256a-4dfd-873c-74b019c0f71a,ДАКрО-(Р-1305-1т2-55+++Р-1305-1т2-55+++Р-1305-1т2-55),ДАКрО-Р1305-1Т2-55,d910517f-dda9-4ab7-bf86-c6966ccb5584
77847eed-de90-41e6-a46b-62f2b2bb6609,ДАКрО-(Р-1305-1т2-56+++Р-1305-1т2-56+++Р-1305-1т2-56),ДАКрО-Р1305-1Т2-56,d29cc6cf-fd57-4503-adcf-587291ddf5c1
afd78f09-04bf-4cab-9cb7-116cb9f132e4,ДАКрО-(Р-1305-1т2-57+++Р-1305-1т2-57+++Р-1305-1т2-57),ДАКрО-Р1305-1Т2-57,5c9a615f-baeb-4790-b539-45e8ff72caff
b4f9e7ef-d731-4e34-af07-49cab16461a9,ДАКрО-(Р-1305-1т2-58+++Р-1305-1т2-58+++Р-1305-1т2-58),ДАКрО-Р1305-1Т2-58,21dce3fe-214b-4b29-9780-c9344794154c
ef63f717-1c8c-4422-9d5a-d0d99520cf12,ДАКрО-(Р-1305-1т2-59+++Р-1305-1т2-59+++Р-1305-1т2-59),ДАКрО-Р1305-1Т2-59,0d70029f-1f54-4a8c-a525-81d6808d1c5e
172f63d7-650d-4782-92ca-70fdcf3f4537,ДАКрО-(Р-1305-1т2-6+++Р-1305-1т2-6+++Р-1305-1т2-6),ДАКрО-Р1305-1Т2-6,8c3e1521-3918-4e39-91cc-bcdc87411179
2aae2c5e-1c86-40e9-a537-5eab7ed883f2,ДАКрО-(Р-1305-1т2-60+++Р-1305-1т2-60+++Р-1305-1т2-60),ДАКрО-Р1305-1Т2-60,ec1cc1cb-1d33-492c-af45-48cbe035b315
f16dcb43-cb3d-4460-a020-6527c0132221,ДАКрО-(Р-1305-1т2-61+++Р-1305-1т2-61+++Р-1305-1т2-61),ДАКрО-Р1305-1Т2-61,55f859c5-b200-43e0-b7f2-165f4ba8b934
8d56efcf-cedf-4031-b3b8-3d034a4e07cc,ДАКрО-(Р-1305-1т2-62+++Р-1305-1т2-62+++Р-1305-1т2-62),ДАКрО-Р1305-1Т2-62,7dd838e8-a2cd-4dc3-9f23-603583a2376d
6a625e4e-2ae4-4b21-8e27-bd09ce01f99a,ДАКрО-(Р-1305-1т2-63+++Р-1305-1т2-63+++Р-1305-1т2-63),ДАКрО-Р1305-1Т2-63,10ec79dc-9e45-4c09-8a1b-9394cd941884
5a70d0e5-3346-4212-bc2b-d290baad1fd3,ДАКрО-(Р-1305-1т2-64+++Р-1305-1т2-64+++Р-1305-1т2-64),ДАКрО-Р1305-1Т2-64,59e2b679-edd5-4254-925a-f0408ade7e7d
4f9a8af1-1bf8-477c-a6a0-9923c0ccc31e,ДАКрО-(Р-1305-1т2-65+++Р-1305-1т2-65+++Р-1305-1т2-65),ДАКрО-Р1305-1Т2-65,c00d5d9a-b0bc-4278-8b68-cecd4b6a0959
1fb1c287-5959-4cd3-aaea-3523874b8aa8,ДАКрО-(Р-1305-1т2-66+++Р-1305-1т2-66+++Р-1305-1т2-66),ДАКрО-Р1305-1Т2-66,097e3a63-bfaf-4480-a0f7-f3bf62cb19a3
19ab377d-3074-4c8f-818d-ae0bf5c0d0f6,ДАКрО-(Р-1305-1т2-67+++Р-1305-1т2-67+++Р-1305-1т2-67),ДАКрО-Р1305-1Т2-67,d730bc29-95b5-4431-9b55-a43d70dfc6de
143061ae-6fb8-4b2f-b5c7-bbea143cc7f8,ДАКрО-(Р-1305-1т2-68+++Р-1305-1т2-68+++Р-1305-1т2-68),ДАКрО-Р1305-1Т2-68,a463f2dc-35f3-4d6f-b866-c92c9fea8587
13a35843-ed4c-451d-9c79-0cfbb1a5205e,ДАКрО-(Р-1305-1т2-69+++Р-1305-1т2-69+++Р-1305-1т2-69),ДАКрО-Р1305-1Т2-69,ccfcbb89-7de2-44a2-8bf1-9902c79c7c6a
926f6b1c-3dda-4ec2-bea2-0e11821ddfa7,ДАКрО-(Р-1305-1т2-7+++Р-1305-1т2-7+++Р-1305-1т2-7),ДАКрО-Р1305-1Т2-7,4feb5ab1-50b4-4114-9f32-5339c0fcd233
d5a2cd2e-5a3d-4d38-8959-4fe14bf093e4,ДАКрО-(Р-1305-1т2-70+++Р-1305-1т2-70+++Р-1305-1т2-70),ДАКрО-Р1305-1Т2-70,d89f2856-6cc0-447a-b7fc-e59d6169f904
58adcc58-23bf-4f27-b0c8-2059eb21ce3b,ДАКрО-(Р-1305-1т2-71+++Р-1305-1т2-71+++Р-1305-1т2-71),ДАКрО-Р1305-1Т2-71,980588a9-14fb-4e36-837f-fed918ec29dd
323ef70e-e6dc-4306-af6a-aabf07e3a72a,ДАКрО-(Р-1305-1т2-72+++Р-1305-1т2-72+++Р-1305-1т2-72),ДАКрО-Р1305-1Т2-72,f94cb4b5-9f5c-4418-b2b7-abfd3aeea184
44c7bd47-f6d4-4f4a-80a6-97fcac6be82a,ДАКрО-(Р-1305-1т2-73+++Р-1305-1т2-73+++Р-1305-1т2-73),ДАКрО-Р1305-1Т2-73,4249bae1-4500-4e84-934e-9b4b8eb7c55d
