id,info
578dfb9f-a71e-4e3a-af76-8fbfafb212c8,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-N7QL-4H1?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
57a19b9b-583c-4f4c-ae7a-8d174e0f19b1,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-C731-QSSJ-D?view=explore&groupId=TH-7701-138496-65071-66&lang=uk
5a51a0af-cb83-4a9b-9f78-018b473c0354,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-X7QL-7412?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
5afd52b8-4404-4a9e-87a7-41945799e5d2,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LXX4?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
5ca646f9-1742-48c0-aeaa-79f0e81cb3bb,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-67QL-Q2X?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
5d054b8f-ad39-44e1-8195-1865f8448c52,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-N7QL-47WD?view=explore&groupId=TH-7720-139102-77069-40&lang=uk
5d106660-9a8d-46cd-a275-86dfb68019c6,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3TST?view=explore&groupId=TH-7720-139102-77069-40&lang=uk
5e091d7b-e012-44fc-84f3-044525c9b553,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-RQ1J-2YTQ?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
5e10659d-c6bc-4743-9c47-0160ae68066d,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LX8F?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
615c68ce-f5eb-43b5-8cf6-6a979dc4990d,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-H7Q2-19LQ-B?view=explore&groupId=TH-7720-139102-77069-40&lang=uk
623b98ae-83d2-43ad-9d4b-a2ba586cf580,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-F7QL-WQ4R?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
62d771ee-d007-4acb-978a-8d43fb79ab02,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-H7Q2-196J-Q?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
64abfd8f-c53b-4b86-9d56-8c90db32ac9c,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-RQ1J-2YTQ?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
6592c543-f3ce-4125-abfb-4544919ee0e3,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-C731-QSS5-G?view=explore&groupId=TH-7701-138496-65071-66&lang=uk
659e7fdb-124e-443a-bea3-0a04def2f02d,Повіт: Ковельський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-V73Y-64PG-6?view=explore&groupId=TH-7701-138496-65067-78&lang=uk
65a721b1-feb2-4545-b8ac-cff4e6954034,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-RQ1J-2B35?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
65ff24fa-7dc2-4059-8f6f-c5c171b5f55d,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-67QL-Q8R5?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
680abbfb-cd4d-4ab8-8276-8039fd2f37f6,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3QD9?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
6853b5f8-0b20-4ef0-97a2-29b3f62340d4,Камінь-Каширський деканат | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-V73Y-64P5-Q?view=explore&groupId=TH-7701-138496-65067-78&lang=uk
68e687ef-628b-4f5c-8d57-ba195e5d683e,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-67QL-QXJ?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
69eb7c29-b9b0-474b-992b-41973358624f,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-67QL-QK9?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
6a818117-0086-4e0e-a598-9f00633aec78,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3233?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
6aed3915-8401-46e7-a638-5d02f99b85ed,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-N78R-LVCQ?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
6c4873e7-26c2-4c8c-bbd8-d921b1b14722,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-67QM-J9QG?view=explore&groupId=TH-7798-138494-96114-30&grid=on&lang=uk
6c78baa7-6d76-4488-87e2-b05cfdc2296b,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-RQ1J-2BHK?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
6c79ea17-342f-4ae6-a430-3b90f45ffb81,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-4731-S9BS-V?view=explore&groupId=TH-7701-138496-65071-66&lang=uk
6ce2bb66-ec7c-454e-8af0-ccae204f16de,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-H78R-69DH-5?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
6ce38636-2a3a-4cde-ab6c-39d7dcd3655a,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHN-GQ1J-2981?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
6e6c6fa9-4362-4bf0-9f26-7830cd01d6e6,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-N78R-LV64?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
6e8c38ea-1b3d-43a6-b63c-35ae2170769c,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-L7Q2-D7D3-3?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
70cc7454-966d-4dbe-b809-1a9940ea2d2e,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-L7Q2-D7DM-V?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
70cdc1a8-9185-4454-8769-cc3260dfef08,Повіт: Ковельський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-4731-S955-6?view=explore&groupId=TH-7701-138496-65067-78&lang=uk
7234652a-ddd2-406b-97d6-3072556c31bc,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-X7QL-7H4Q?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
724020ec-630d-4301-b7cf-700f1a6a9d6d,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-N78R-LV83?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
73da1870-5726-4b80-9426-d373f5c20c38,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3QC6?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
746f811b-c925-4e8d-9a4d-6226beb8244e,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-X7QL-7H7Q?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
75387c96-f36f-45b8-958c-242087ae4e95,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3T4Z?view=explore&groupId=TH-7720-139102-77069-40&lang=uk
78fc5018-1de0-4c8a-8d32-353ed12bb083,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-K78R-5S71?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
799c67cc-81fe-469d-b1fd-f9a1677ac034,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-87QM-F98H-7?view=explore&groupId=TH-7701-138496-88626-51&grid=on&lang=uk
7a3e4542-b661-4e8b-b612-26a85856ae70,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-G7QG-67QZ-M?view=explore&groupId=TH-7717-139297-1461-83&lang=uk
7a618e44-2dd2-49ff-92fa-c3122811f889,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LXJ8?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
7c29458d-8e7d-4acf-8423-659adc03e53b,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-RQ1J-2B9N?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
7d0eeb7d-cd55-4381-9669-e7e4e2a99be5,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LXYL?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
7debdd34-6f20-43c9-a669-adf34e59096c,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-C731-QSSK-S?view=explore&groupId=TH-7701-138496-65071-66&lang=uk
7e24e1fd-db08-4b38-90ee-7a10a76983f0,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-F7QL-WS97?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
7e36130a-a022-4352-bb2b-b574ecd3d7ab,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-N78R-LV8S?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
7f295576-64e2-4dce-8861-881d1038ead4,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3239?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
7f2db867-0621-426a-aa5f-6ff6e5a53a69,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-H78R-69DQ-R?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
7fe99934-34c5-4696-86aa-2db34bbb0931,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-32SC?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
81a991c3-1389-4b4a-bacb-f7efd3ff66b1,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-L7Q2-D7DS-Z?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
81f31f5d-d088-43e8-b51a-71797b84b467,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-67QL-Q2Q?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
844119d4-a54e-4164-b7ba-d18aa2b3cba5,"Повіт: Володимирський | Населені пункти: Вуйковичі, Бермешів, Дорогиничі, Замличі | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-178P-W8P4?view=explore&groupId=TH-7799-145596-10595-47&grid=on&lang=uk"
84e74ab0-01e5-48f3-a003-6eb194618a68,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-N78R-LV6N?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
852ce1da-9915-44f4-9a92-31f7ee4f5ee0,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-N78R-LVDW?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
85e7c653-7b65-4ddd-84c0-d525e5b47b67,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3QHD?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
8629ac9e-781c-49de-9e37-66a1cf38d98d,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-V73Y-64T2-2?view=explore&groupId=TH-7701-138496-65071-66&lang=uk
86a30850-22f8-43ac-b4b6-26e80914abfb,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3JZG?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
86e624c7-1f25-447f-b568-347a6086ae55,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHN-GQ1J-2945?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
8701b00a-5d21-4168-b3e7-0a7aa3fdf6da,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-778R-Z9XW-3?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
8739b7bd-e8db-4855-86f2-812abccfddb5,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-X7QL-77FZ?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
8c3a9ce6-8b24-41f9-9df5-5c8fc31baa37,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-H7Q2-19LQ-V?view=explore&groupId=TH-7720-139102-77069-40&lang=en
8c9d838d-d994-40c1-82e5-eca37e7876a0,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-F7QL-WQ4V?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
8d689618-6a9d-42a8-bedf-0aa755b8b213,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHN-R731-1HJ5-Q?view=explore&groupId=TH-7701-138496-88646-43&grid=on&lang=uk
8f5ab555-73f7-49d9-bfe1-420aa4c4fde6,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-F7QL-WSMD?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
8f9e8785-5b3a-4f59-a740-15a8e2f966db,Повіт: Ковельський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-C731-Q91C-5?view=explore&groupId=TH-7701-138496-65067-78&lang=uk
9263c86e-170b-4314-b9bc-ebd4153484c2,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-C731-QSSL-D?view=explore&groupId=TH-7701-138496-65071-66&lang=uk
92769d2d-ca84-48ce-874b-6f7237666342,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-778R-Z9XC-M?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
92c870fb-b445-4034-a53e-b98934a65443,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-778R-Z9X7-G?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
935005f7-eb9e-4c61-9870-76b0bee9f2b4,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-RQ1J-2B3T?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
951967de-993d-4479-b49e-60e2c00950f8,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-V78R-P7PV?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
96858ad5-8c17-46d4-8a5b-4388b05b003a,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-32HS?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
96f07b70-ba5f-4667-a0f0-d42cbc0efafc,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-F7QL-WQH9?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
970841c7-1102-4c79-9703-345d10b27178,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3J6T?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
9863c4e6-6fb4-4717-92fe-3285fbee09e4,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LXPN?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
99e3591b-aa26-4968-8dd1-3d5e6b4343c8,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LXGL?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
99f3110f-1141-43da-961f-f0076027462e,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-K78R-5SCM?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
9a3697bd-52ed-4bb2-aa70-5c903e80c1d5,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHN-GQ1J-298G?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
9ad1c7f8-8de3-4986-ba7b-d34c1cb643c3,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LXFQ?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
9adfe40d-7b79-4e88-aeec-d6af90377feb,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-H7Q2-19S9-K?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
9b1b9f60-a4f1-4a5d-8ec0-ab41d14f5b8e,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-67QL-Q8YY?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
9b46ba13-ec0c-4aef-857f-c095e9c2cbe6,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-H78R-69D7-H?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
9b8687a1-6132-454f-bfa3-df4f58abc2cf,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-H78R-69DC-3?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
9c885ae1-d32e-465a-b8da-050181f71117,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-H7Q2-19F1-F?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
9cc56e6f-b403-4c4d-b120-5b7f4d6ac0cb,Повіт: Ковельський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-4731-S95T-V?view=explore&groupId=TH-7701-138496-65067-78&lang=uk
9f3f97c9-b13d-43bf-bf61-7f74141cfe3a,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-L7Q2-D7DQ-8?view=explore&groupId=TH-7719-139101-67532-31&lang=uk
9f83f111-326a-4068-9c26-88fa82c065ec,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHN-GQ1J-29Z9?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
9fcdf705-4be3-4d78-aefd-c29caec01c39,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-RQ1J-2YTD?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
a0168f77-81ba-4422-929e-ad1cc63c103d,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-F7QL-WQC5?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
a035e97e-eb0d-4180-823b-1eb878dfc34f,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-67QM-JS78?view=explore&groupId=TH-7701-138496-88647-38&grid=on&lang=uk
a0b6d09a-a868-4c13-9f28-df057b14c8cc,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-N7QL-4QBN?view=explore&groupId=TH-7720-139102-77069-40&lang=uk
a1790b9d-baef-4d7f-90dd-622e41296b92,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-N78R-LVZL?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
a1cda5b2-83c9-44d4-9b5c-6f26c3f88a54,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-X7QL-77DT?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
a34acb65-4edf-47d8-830d-f2869cd81900,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-C731-QSS2-1?view=explore&groupId=TH-7701-138496-65071-66&lang=uk
a3936af8-320d-4651-b575-41df44f357fa,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LXL8?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
a53bc189-3f4d-4c41-b521-335b479f8493,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-778R-Z9XZ-C?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
a57cb9d4-699c-4225-99b4-1046133dfbf6,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LXP6?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
a58f1396-5573-45b7-800c-78bad238354c,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3JXZ?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
a6589561-edb2-4987-9adc-352c00171faf,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-K78R-5SCN?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
a6679ccb-d5b7-4765-869a-9520decbf3ae,Повіт: Ковельський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-4731-S95R-K?view=explore&groupId=TH-7701-138496-65067-78&lang=uk
a7a970e8-6e4b-497e-92bb-8c7b340c6933,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-K78R-5SWP?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
a8488331-38a6-49de-a463-04f1a6709535,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHN-GQ1J-2982?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
a8935f72-2cd6-4167-9aa7-3d3e40fc6aa7,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-32MF?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
a926269c-97c6-4e08-8684-ac7d107364a3,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-X7QL-77V7?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
a981ad8f-936f-4c33-b00d-f85bf6655b77,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-32H3?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
a9a30de7-30f1-43a2-94a8-a2f756c0a9c4,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHN-GQ1J-29JP?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
aa4e8fc9-643f-4912-b38c-352e7d2859e6,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHN-GQ1J-2945?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
ac080a70-23fb-4bda-9af9-de99221793a4,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-87QM-F98P-X?view=explore&groupId=TH-7798-138494-96141-29&grid=on&lang=uk
acfbf484-5892-4522-aee4-95c4d44fcc6a,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-4731-S9Y5-T?view=explore&groupId=TH-7701-138496-65071-66&lang=uk
ad06f64a-90ae-4a9c-ad42-94f5c0a97c04,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-N78R-LV48?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
addd4dba-a66d-490e-a80a-74503bd9d276,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-X7QL-77V7?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
ae822ef2-8c01-4df3-a2e0-ab210836dd04,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-RQ1J-2BQG?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
ae94c10d-1cb9-4ea8-a7fc-ae1823cdc31c,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-H7Q2-19LM-F?view=explore&groupId=TH-7720-139102-77069-40&lang=uk
af3b1013-7016-40f7-802f-faf4792e90e2,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3JJ2?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
af532f0e-29a4-494c-876c-fb92236eed42,Повіт: Ковельський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-J731-D95H?view=explore&groupId=TH-7701-138496-65067-78&lang=uk
afdcbdb6-eaba-4fe9-bf56-106dfe8d55ed,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-X7QL-7HWZ?view=explore&groupId=TH-7719-139101-67543-84&lang=uk
b073fe28-ac13-4442-b10f-b75dd3518135,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-H78R-69D8-X?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
b26ffcd6-b056-49c2-b971-99d0db74f874,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-778R-Z9XC-9?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
b2eaa17f-23e6-4ead-8a95-ea32ae2fcab0,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-TQ1J-LXVG?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
b369276f-69ea-457d-8245-c746b2b06dad,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-N78R-LV48?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
b4b70586-fe08-43d3-a4e9-08039304e037,Повіт: Ковельський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-J731-D9VV?view=explore&groupId=TH-7701-138496-65067-78&lang=uk
b697dd17-5488-4627-8ea9-5124485ca875,Повіт: Ковельський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-J731-D924?view=explore&groupId=TH-7701-138496-65067-78&lang=uk
b6b1d3d9-4770-4dd5-a2e0-8754e62b528a,Повіт: Вінницький | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHK-V78R-P7V2?view=explore&groupId=TH-7738-145172-55122-72&lang=uk
b6e74e01-3935-423f-9a6c-f3cdcc940d08,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHJ-RQ1J-2YTQ?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
b73770ef-75b5-47cf-a32f-325635677684,Повіт: Володимирський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHV-D7QL-3J66?view=explore&groupId=TH-7719-139101-67541-30&lang=uk
b7c02595-caba-413e-bb27-0b2463e1c627,Повіт: Ямпільський | Реєстр: https://www.familysearch.org/ark:/61903/3:1:3QHN-GQ1J-29ZZ?view=explore&groupId=TH-7771-134223-7084-34&lang=uk
