8025056d-bb5c-4d1a-a8af-9dc67ccfaf7b	ЦДНТА-(Р-17-3-9-4-2765+++Р-17-3-9-4-2765+++Р-17-3-9-4-2765)	file
a4889afa-541e-449f-ba89-1b802f423a7c	ЦДНТА-(Р-17-3-9-4-2796+++Р-17-3-9-4-2796+++Р-17-3-9-4-2796)	file
d7eab491-1e94-4f19-a0fb-9a364e2579ad	ЦДНТА-(Р-17-3-9-4-2795+++Р-17-3-9-4-2795+++Р-17-3-9-4-2795)	file
62f0d126-479b-4575-ae8c-dda32d736cc2	ЦДНТА-(Р-17-3-9-4-2801+++Р-17-3-9-4-2801+++Р-17-3-9-4-2801)	file
ae4368f0-b826-4249-9506-c285fd7656e2	ЦДНТА-(Р-17-3-9-4-2805+++Р-17-3-9-4-2805+++Р-17-3-9-4-2805)	file
e01baf62-45c1-4bb8-81a0-8798b88b1b27	ЦДНТА-(Р-17-3-9-4-2816+++Р-17-3-9-4-2816+++Р-17-3-9-4-2816)	file
ace55dc2-f8c9-4383-a184-8ba1c140ea50	ЦДНТА-(Р-17-3-9-5-2828+++Р-17-3-9-5-2828+++Р-17-3-9-5-2828)	file
706d77a6-7414-4f95-85aa-533cc8c5609d	ЦДНТА-(Р-17-3-9-1-359+++Р-17-3-9-1-359+++Р-17-3-9-1-359)	file
6b569bcc-2002-49d2-b025-c27874f5ff27	ЦДНТА-(Р-17-3-9-1-372+++Р-17-3-9-1-372+++Р-17-3-9-1-372)	file
a2c17070-c05c-4516-9c2c-9c96a489e325	ЦДНТА-(Р-17-3-9-1-394+++Р-17-3-9-1-394+++Р-17-3-9-1-394)	file
73a0175e-eb6e-4a8e-8219-a57c1bc42578	ЦДНТА-(Р-17-3-9-1-410+++Р-17-3-9-1-410+++Р-17-3-9-1-410)	file
7087299e-7205-4a43-a1dc-0eb639c03d13	ЦДНТА-(Р-17-3-9-1-423+++Р-17-3-9-1-423+++Р-17-3-9-1-423)	file
a707e77d-c414-4e0e-85d0-ab515744c3c7	ЦДНТА-(Р-17-3-9-1-455+++Р-17-3-9-1-455+++Р-17-3-9-1-455)	file
b8884e56-235f-4f5b-a285-f2d07e80ff37	ЦДНТА-(Р-17-3-9-1-448+++Р-17-3-9-1-448+++Р-17-3-9-1-448)	file
a2142bae-6a54-48c6-92b2-32b9bb754659	ЦДНТА-(Р-17-3-9-1-467+++Р-17-3-9-1-467+++Р-17-3-9-1-467)	file
89145e36-571d-4d1a-8beb-24426d6c3420	ЦДНТА-(Р-17-3-9-1-475+++Р-17-3-9-1-475+++Р-17-3-9-1-475)	file
7998d530-96d3-4c61-83fe-bf99e33849f7	ЦДНТА-(Р-17-3-9-1-482+++Р-17-3-9-1-482+++Р-17-3-9-1-482)	file
9f339ec7-c951-4286-af9a-23265ccdd083	ЦДНТА-(Р-17-3-9-1-492+++Р-17-3-9-1-492+++Р-17-3-9-1-492)	file
3ca236e0-b642-42bb-b9f7-f3304787ed52	ЦДНТА-(Р-17-3-9-1-495+++Р-17-3-9-1-495+++Р-17-3-9-1-495)	file
73e705c3-0f25-4e2e-82b4-19ee5e2ac980	ЦДНТА-(Р-17-3-9-1-497+++Р-17-3-9-1-497+++Р-17-3-9-1-497)	file
c1940d81-385d-49df-b55b-3dd48ab035af	ЦДНТА-(Р-17-3-9-1-507+++Р-17-3-9-1-507+++Р-17-3-9-1-507)	file
d8062cf7-0a9e-4440-b0c8-4ba15cc1f274	ЦДНТА-(Р-17-3-9-1-520+++Р-17-3-9-1-520+++Р-17-3-9-1-520)	file
